UF,Cidade,Lat,Lon,ID,,
PR,Bocaiúva do Sul,-25.206591,-49.114131,1,,
PR,Bom Jesus do Sul,-26.195802,-53.595493,1,,
PR,Bom Sucesso,0,0,1,,
PR,Bom Sucesso do Sul,-26.073113,-52.835297,1,,
PR,Borrazópolis,-23.936607,-51.587507,1,,
PR,Braganey,-24.81734,-53.121787,1,,
PR,Brasilândia do Sul,-24.197762,-53.527527,1,,
PR,Cafeara,-22.78905,-51.714195,1,,
PR,Cafelândia,0,0,1,,
PR,Cafezal do Sul,-23.900508,-53.512418,1,,
PR,Califórnia,-23.656587,-51.357367,1,,
PR,Cambará,-23.042273,-50.075281,1,,
PR,Cambé,-23.276575,-51.279832,1,,
PR,Cambira,-23.589018,-51.579152,1,,
PR,Campina da Lagoa,-24.589323,-52.79759,1,,
PR,Campina do Simão,-25.080171,-51.82371,1,,
PR,Campina Grande do Sul,-25.3046032,-49.0545355,1,,
PR,Campo Bonito,-25.029445,-52.993933,1,,
PR,Campo do Tenente,-25.980014,-49.684364,1,,
PR,Campo Largo,-25.4546,-49.5257,1,,
PR,Campo Magro,-25.3691533,-49.4496921,1,,
PR,Campo Mourão,-24.046329,-52.37802,1,,
PR,Cândido de Abreu,-24.564895,-51.33719,1,,
PR,Candói,-25.57298,-52.048238,1,,
PR,Cantagalo,-25.373359,-52.119818,1,,
PR,Capanema,-25.669099,-53.805508,1,,
PR,Capitão Leônidas Marques,-25.481645,-53.611238,1,,
PR,Carambeí,-24.915237,-50.098624,1,,
PR,Carlópolis,-23.426897,-49.723486,1,,
PR,Cascavel,-24.94466,-53.42892,1,,
PR,Castro,-24.789086,-50.010767,1,,
PR,Catanduvas,0,0,1,,
PR,Centenário do Sul,-22.818764,-51.597268,1,,
PR,Cerro Azul,0,0,1,,
PR,Céu Azul,-25.1480195,-53.8470868,1,,
PR,Chopinzinho,-25.8567857,-52.5283646,1,,
PR,Cianorte,-23.659859,-52.605444,1,,
PR,Cidade Gaúcha,-23.377186,-52.943575,1,,
PR,Clevelândia,-26.404065,-52.3513972,1,,
PR,Colombo,-25.2926,-49.2244,1,,
PR,Colorado,0,0,1,,
PR,Congonhinhas,-23.54931,-50.556872,1,,
PR,Conselheiro Mairinck,-23.626382,-50.170803,1,,
PR,Contenda,0,0,1,,
PR,Corbélia,-24.797122,-53.300576,1,,
PR,Cornélio Procópio,-23.182911,-50.64977,1,,
PR,Coronel Domingos Soares,-26.227684,-52.03565,1,,
PR,Coronel Vivida,-25.976686,-52.564054,1,,
PR,Corumbataí do Sul,-24.100956,-52.11766,1,,
PR,Cruz Machado,-26.01664,-51.342965,1,,
PR,Cruzeiro do Iguaçu,-25.619214,-53.128484,1,,
PR,Cruzeiro do Oeste,-23.779943,-53.077442,1,,
PR,Cruzeiro do Sul,-7.6307956,-72.6703869,1,,
PR,Cruzmaltina,-24.013218,-51.456331,1,,
PR,Curitiba,-25.43564965,-49.2541945,4,,
PR,Curiúva,-24.036168,-50.457638,1,,
PR,Diamante do Norte,-22.654967,-52.861662,1,,
PR,Diamante do Sul,-25.035007,-52.676782,1,,
PR,Diamante D'Oeste,0,0,1,,
PR,Dois Vizinhos,-25.740694,-53.057016,1,,
PR,Douradina,0,0,1,,
PR,Doutor Camargo,-23.558152,-52.21781,1,,
PR,Doutor Ulysses,-24.566546,-49.421931,1,,
PR,Enéas Marques,-25.944525,-53.16586,1,,
PR,Engenheiro Beltrão,-23.797028,-52.265877,1,,
PR,Entre Rios do Oeste,-24.70421,-54.238507,1,,
PR,Esperança Nova,-23.723782,-53.810979,1,,
PR,Espigão Alto do Iguaçu,-25.421635,-52.834798,1,,
PR,Farol,-24.095842,-52.621693,1,,
PR,Faxinal,0,0,1,,
PR,Fazenda Rio Grande,-25.64522,-49.31196,1,,
PR,Fênix,-23.913547,-51.980522,1,,
PR,Fernandes Pinheiro,-25.410742,-50.545601,1,,
PR,Figueira,0,0,1,,
PR,Flor da Serra do Sul,-26.260222,-53.304913,1,,
PR,Floraí,-23.317808,-52.302885,1,,
PR,Floresta,0,0,1,,
PR,Florestópolis,-22.862263,-51.388157,1,,
PR,Flórida,-23.084703,-51.954559,1,,
PR,Formosa do Oeste,-24.295097,-53.311378,1,,
PR,Foz do Iguaçu,-25.5352555,-54.5818917,1,,
PR,Foz do Jordão,-25.641588,-52.102864,1,,
PR,Francisco Alves,-24.066725,-53.846124,1,,
PR,Francisco Beltrão,-26.081677,-53.053466,1,,
PR,General Carneiro,0,0,1,,
PR,Godoy Moreira,-24.17298,-51.924636,1,,
PR,Goioerê,-24.183481,-53.024842,1,,
PR,Goioxim,-25.192652,-51.991091,1,,
PR,Grandes Rios,-24.146606,-51.509378,1,,
PR,Guaíra,0,0,1,,
PR,Guairaçá,-22.931978,-52.690625,1,,
PR,Guamiranga,-25.191167,-50.802109,1,,
PR,Guapirama,-23.52035,-50.040699,1,,
PR,Guaporema,-23.340218,-52.778605,1,,
PR,Guaraci,0,0,1,,
PR,Guaraniaçu,-25.096822,-52.875531,1,,
PR,Guarapuava,-25.3889,-51.4612,1,,
PR,Guaraqueçaba,-25.2983566,-48.3290185,1,,
PR,Guaratuba,-25.8827006,-48.5777263,1,,
PR,Honório Serpa,-26.139021,-52.384839,1,,
PR,Ibaiti,-23.847822,-50.193208,1,,
PR,Ibema,-25.111335,-53.014616,1,,
PR,Ibiporã,-23.265941,-51.052243,1,,
PR,Icaraíma,-23.394354,-53.614979,1,,
PR,Iguaraçu,-23.194896,-51.825552,1,,
PR,Iguatu,0,0,1,,
PR,Imbaú,-24.44801,-50.753269,1,,
PR,Imbituva,-25.228538,-50.598856,1,,
PR,Inácio Martins,-25.570395,-51.076925,1,,
PR,Inajá,0,0,1,,
PR,Indianópolis,0,0,1,,
PR,Ipiranga,0,0,1,,
PR,Iporã,-24.008349,-53.706031,1,,
PR,Iracema do Oeste,-24.426155,-53.35279,1,,
PR,Irati,0,0,1,,
PR,Iretama,-24.42529,-52.101161,1,,
PR,Itaguajé,-22.618282,-51.967351,1,,
PR,Itaipulândia,-25.136623,-54.300102,1,,
PR,Itambaracá,-23.018113,-50.409654,1,,
PR,Itambé,0,0,1,,
PR,Itapejara d'Oeste,0,0,1,,
PR,Itaperuçu,-25.21926,-49.345427,1,,
PR,Itaúna do Sul,-22.728942,-52.887395,1,,
PR,Ivaí,0,0,1,,
PR,Ivaiporã,-24.248533,-51.675426,1,,
PR,Ivaté,-23.407206,-53.368705,1,,
PR,Ivatuba,-23.618722,-52.220272,1,,
PR,Jaboti,-23.743502,-50.072904,1,,
PR,Jacarezinho,-23.159115,-49.973889,1,,
PR,Jaguapitã,-23.110388,-51.534195,1,,
PR,Jaguariaíva,-24.24389,-49.706642,1,,
PR,Jandaia do Sul,-23.601089,-51.644819,1,,
PR,Janiópolis,-24.140124,-52.77836,1,,
PR,Japira,-23.814227,-50.142211,1,,
PR,Japurá,0,0,1,,
PR,Jardim Alegre,0,0,1,,
PR,Jardim Olinda,-22.552255,-52.050298,1,,
PR,Jataizinho,-23.257815,-50.977748,1,,
PR,Jesuítas,-24.383918,-53.38492,1,,
PR,Joaquim Távora,-23.498654,-49.908998,1,,
PR,Jundiaí do Sul,-23.435671,-50.249579,1,,
PR,Juranda,-24.420866,-52.841344,1,,
PR,Jussara,-15.874813,-50.867431,1,,
PR,Kaloré,-23.818835,-51.668709,1,,
PR,Lapa,0,0,1,,
PR,Laranjal,0,0,1,,
PR,Laranjeiras do Sul,-25.407672,-52.410854,1,,
PR,Leópolis,-23.081781,-50.751085,1,,
PR,Lidianópolis,-24.10997,-51.650629,1,,
PR,Lindoeste,-25.259616,-53.573298,1,,
PR,Loanda,-22.923194,-53.136216,1,,
PR,Lobato,0,0,1,,
PR,Londrina,-23.3121,-51.1578,4,,
PR,Luiziana,-24.285284,-52.269022,1,,
PR,Lunardelli,-24.082055,-51.736783,1,,
PR,Lupionópolis,-22.754987,-51.660085,1,,
PR,Mallet,-25.880588,-50.817346,1,,
PR,Mamborê,-24.316951,-52.527119,1,,
PR,Mandaguaçu,-23.345766,-52.094369,1,,
PR,Mandaguari,-23.5248697,-51.6725725,1,,
PR,Mandirituba,-25.777036,-49.328225,1,,
PR,Manfrinópolis,-26.147968,-53.315257,1,,
PR,Mangueirinha,-25.942102,-52.174275,1,,
PR,Manoel Ribas,-24.514363,-51.665822,1,,
PR,Marechal Cândido Rondon,-24.5574724,-54.0581456,1,,
PR,Maria Helena,-23.615754,-53.205333,1,,
PR,Marialva,-23.484316,-51.792802,1,,
PR,Marilândia do Sul,-23.742534,-51.313737,1,,
PR,Marilena,-22.733552,-53.040239,1,,
PR,Mariluz,-24.008888,-53.143242,1,,
PR,Maringá,0,0,1,,
PR,Mariópolis,-26.351072,-52.549736,1,,
PR,Maripá,-24.419978,-53.828641,1,,
PR,Marmeleiro,0,0,1,,
PR,Marquinho,-25112,-52.249676,1,,
PR,Marumbi,-23.705764,-51.640374,1,,
PR,Matelândia,-25.249571,-53.993492,1,,
PR,Matinhos,-25.823655,-48.549012,1,,
PR,Mato Rico,-24.699538,-52.14544,1,,
PR,Mauá da Serra,-23.898761,-51.227732,1,,
PR,Medianeira,0,0,1,,
PR,Mercedes,-24.453791,-54.161826,1,,
PR,Mirador,0,0,1,,
PR,Miraselva,-22.965663,-51.484606,1,,
PR,Missal,-25.091855,-54.247664,1,,
PR,Moreira Sales,-24.052657,-53.00564,1,,
PR,Morretes,-25.4770051,-48.8321911,1,,
PR,Munhoz de Melo,-23.14601,-51.773162,1,,
PR,Nossa Senhora das Graças,-22.912926,-51.797764,1,,
PR,Nova Aliança do Ivaí,-23.176271,-52.603244,1,,
PR,Nova América da Colina,-23.330772,-50.716821,1,,
PR,Nova Aurora,-18.0596519,-48.255172,1,,
PR,Nova Cantu,-24.672324,-52.566078,1,,
PR,Nova Esperança,0,0,1,,
PR,Nova Esperança do Sudoeste,-25.90607,-53.26524,1,,
PR,Nova Fátima,0,0,1,,
PR,Nova Laranjeiras,-25.305376,-52.544682,1,,
PR,Nova Londrina,-22.763931,-52.98677,1,,
PR,Nova Olímpia,0,0,1,,
PR,Nova Prata do Iguaçu,-25.630908,-53.346862,1,,
PR,Nova Santa Bárbara,-23.586534,-50.759798,1,,
PR,Nova Santa Rosa,-24.468132,-53.9547649,1,,
PR,Nova Tebas,-24.437958,-51.945357,1,,
PR,Novo Itacolomi,-23.76308,-51.50789,1,,
PR,Ortigueira,-24.2057923,-50.9184881,1,,
PR,Ourizona,-23.405342,-52.19638,1,,
PR,Ouro Verde do Oeste,-24.793258,-53.904303,1,,
PR,Paiçandu,-23.455534,-52.046013,1,,
PR,Palmas,0,0,1,,
PR,Palmeira,0,0,1,,
PR,Palmital,0,0,1,,
PR,Palotina,-24.2866695,-53.840509,1,,
PR,Paraíso do Norte,-23.28242,-52.605429,1,,
PR,Paranacity,-22.929713,-52.154946,1,,
PR,Paranaguá,-25.5238478,-48.5180185,1,,
PR,Paranapoema,-22.64124,-52.09052,1,,
PR,Paranavaí,-23.08165,-52.461724,1,,
PR,Pato Bragado,-24.624625,-54.228115,1,,
PR,Pato Branco,-26.2342,-52.6719,1,,
PR,Paula Freitas,-26.2106896,-50.931315,1,,
PR,Paulo Frontin,-26.046565,-50.830423,1,,
PR,Peabiru,-23.914013,-52.343107,1,,
PR,Perobal,-23.894861,-53.409838,1,,
PR,Pérola,-23.803898,-53.683353,1,,
PR,Pérola d'Oeste,0,0,1,,
PR,Piên,-26.09647,-49.433565,1,,
PR,Pinhais,-25443,-49.1928,1,,
PR,Pinhal de São Bento,-26.032422,-53.481998,1,,
PR,Pinhalão,-23.798176,-50.053571,1,,
PR,Pinhão,0,0,1,,
PR,Piraí do Sul,-24.530637,-49.943312,3,,
PR,Piraquara,-25.4424421,-49.0596681,3,,
PR,Pitanga,0,0,3,,
PR,Pitangueiras,0,0,3,,
PR,Planaltina do Paraná,-23.010146,-52.916242,3,,
PR,Planalto,0,0,3,,
PR,Ponta Grossa,-25.0959,-50.1686,3,,
PR,Pontal do Paraná,-25.673533,-48.511062,3,,
PR,Porecatu,-22.753724,-51.37949,3,,
PR,Porto Amazonas,-25.540002,-49.894591,3,,
PR,Porto Barreiro,-25.547696,-52.406744,3,,
PR,Porto Rico,-22.774742,-53.267731,3,,
PR,Porto Vitória,-26.167404,-51.230976,3,,
PR,Prado Ferreira,-23.035698,-51.442883,3,,
PR,Pranchita,-26.021968,-53.741112,3,,
PR,Presidente Castelo Branco,-23.278233,-52.153563,3,,
PR,Primeiro de Maio,-22.851714,-51.029251,3,,
PR,Prudentópolis,-25.211083,-50.975396,3,,
PR,Quarto Centenário,-24.277499,-53.075884,3,,
PR,Quatiguá,-23.567056,-49.91601,3,,
PR,Quatro Barras,0,0,3,,
PR,Quatro Pontes,-24.575152,-53.975885,3,,
PR,Quedas do Iguaçu,-25.449161,-52.910231,3,,
PR,Querência do Norte,-23.083758,-53.483022,3,,
PR,Quinta do Sol,-23.853272,-52.130908,3,,
PR,Quitandinha,-25.8737269,-49.4977717,3,,
PR,Ramilândia,-25.119472,-54.023015,3,,
PR,Rancho Alegre,-23.067594,-50.914453,3,,
PR,Rancho Alegre D'Oeste,0,0,3,,
PR,Realeza,0,0,3,,
PR,Rebouças,-25.623198,-50.687727,3,,
PR,Renascença,0,0,3,,
PR,Reserva,-24.649169,-50.846604,3,,
PR,Reserva do Iguaçu,-25.831905,-52.027215,3,,
PR,Ribeirão Claro,-23.194132,-49.759742,3,,
PR,Ribeirão do Pinhal,-23.409068,-50.360145,3,,
PR,Rio Azul,0,0,3,,
PR,Rio Bom,-23.760583,-51.41224,3,,
PR,Rio Bonito do Iguaçu,-25.487384,-52.529206,3,,
PR,Rio Branco do Ivaí,-24.324449,-51.318684,3,,
PR,Rio Branco do Sul,-25.189189,-49.311546,3,,
PR,Rio Negro,0,0,3,,
PR,Rolândia,-23.31012,-51.365928,3,,
PR,Roncador,-24.595795,-52.271569,3,,
PR,Rondon,-23.411958,-52.765877,3,,
PR,Rosário do Ivaí,-24.26824,-51.272007,3,,
PR,Sabáudia,-23.315512,-51.555005,3,,
PR,Salgado Filho,0,0,3,,
PR,Salto do Itararé,-23.607356,-49.635384,3,,
PR,Salto do Lontra,-25.781257,-53.313528,3,,
PR,Santa Amélia,-23.265421,-50.428765,3,,
PR,Santa Cecília do Pavão,-23.520081,-50.783528,3,,
PR,Santa Cruz de Monte Castelo,-22.954225,-53.296342,3,,
PR,Santa Fé,0,0,3,,
PR,Santa Helena,0,0,3,,
PR,Santa Inês,0,0,3,,
PR,Santa Isabel do Ivaí,-23.002482,-53.19889,3,,
PR,Santa Izabel do Oeste,-25.821652,-53.480146,3,,
PR,Santa Lúcia,0,0,3,,
PR,Santa Maria do Oeste,-24.937701,-51.869564,3,,
PR,Santa Mariana,-23.1499367,-50.5199587,3,,
PR,Santa Mônica,0,0,3,,
PR,Santa Tereza do Oeste,-25.054316,-53.627417,3,,
PR,Santa Terezinha de Itaipu,-25.434417,-54.400725,3,,
PR,Santana do Itararé,-23.758692,-49.629314,3,,
PR,Santo Antônio da Platina,-23.295889,-50.081478,3,,
PR,Santo Antônio do Caiuá,-22.735084,-52.344022,3,,
PR,Santo Antônio do Paraíso,-23.496903,-50.645541,3,,
PR,Santo Antônio do Sudoeste,0,0,3,,
PR,Santo Inácio,0,0,3,,
PR,São Carlos do Ivaí,-23.315828,-52.476143,3,,
PR,São Jerônimo da Serra,-23.721765,-50.747536,3,,
PR,São João,0,0,3,,
PR,São João do Caiuá,-22.853502,-52.341065,3,,
PR,São João do Ivaí,-23.983281,-51.821544,3,,
PR,São João do Triunfo,-25.682971,-50.29492,3,,
PR,São Jorge do Ivaí,-23.433592,-52.292907,3,,
PR,São Jorge do Patrocínio,-23.764744,-53.882275,3,,
PR,São Jorge d'Oeste,0,0,3,,
PR,São José da Boa Vista,-23.912195,-49.657667,3,,
PR,São José das Palmeiras,-24.836883,-54.057225,3,,
PR,São José dos Pinhais,-25.53376,-49.2073,3,,
PR,São Manoel do Paraná,-23.394137,-52.645376,3,,
PR,São Mateus do Sul,-25.866823,-50.382796,3,,
PR,São Miguel do Iguaçu,-25.349171,-54.240498,3,,
PR,São Pedro do Iguaçu,-24.937311,-53.852141,3,,
PR,São Pedro do Ivaí,-23.863394,-51.856775,3,,
PR,São Pedro do Paraná,-22.823882,-53.224141,3,,
PR,São Sebastião da Amoreira,-23.46564,-50.762536,3,,
PR,São Tomé,0,0,3,,
PR,Sapopema,-23.907832,-50.580062,3,,
PR,Sarandi,0,0,3,,
PR,Saudade do Iguaçu,-25.691686,-52.618391,3,,
PR,Sengés,0,0,3,,
PR,Serranópolis do Iguaçu,-25.379915,-54.051822,3,,
PR,Sertaneja,-23.036095,-50.831656,3,,
PR,Sertanópolis,-23.057057,-51.039948,3,,
PR,Siqueira Campos,0,0,3,,
PR,Sulina,-25.706553,-52.729869,3,,
PR,Tamarana,-23.7223793,-51.0936013,3,,
PR,Tamboara,-23.203558,-52.474272,3,,
PR,Tapejara,0,0,3,,
PR,Tapira,0,0,3,,
PR,Teixeira Soares,-25.3701,-50.457072,3,,
PR,Telêmaco Borba,-24.32452,-50.617585,3,,
PR,Terra Boa,-23.768329,-52.447002,3,,
PR,Terra Rica,-22.711101,-52.61878,3,,
PR,Terra Roxa,0,0,3,,
PR,Tibagi,-24.515316,-50.417587,3,,
PR,Tijucas do Sul,-25.9250189,-49.1846812,3,,
PR,Toledo,-24.7271,-53.7352,3,,
PR,Tomazina,-23.77962,-49.949948,3,,
PR,Três Barras do Paraná,-25.418599,-53.1833622,3,,
PR,Tunas do Paraná,-24.973084,-49.087889,3,,
PR,Tuneiras do Oeste,-23.864798,-52.876874,3,,
PR,Tupãssi,-24.587887,-53.51051,3,,
PR,Turvo,0,0,3,,
PR,Ubiratã,-24.539292,-52.986485,3,,
PR,Umuarama,-23.765634,-53.32011,3,,
PR,União da Vitória,-26.227319,-51.0873131,3,,
PR,Uniflor,-23.08683,-52.157307,3,,
PR,Uraí,-23.199997,-50.793873,3,,
PR,Ventania,-24.24582,-50.237577,3,,
PR,Vera Cruz do Oeste,-25.057688,-53.877096,3,,
PR,Verê,-25.877201,-52.905108,3,,
PR,Virmond,-25.382911,-52.198715,3,,
PR,Vitorino,0,0,3,,
PR,Wenceslau Braz,-23.874217,-49.803201,3,,
PR,Xambrê,-23.736409,-53.48843,3,,
RJ,Angra dos Reis,-23.0045,-44.2981,3,,
RJ,Aperibé,-21.6211928,-42.1028167,3,,
RJ,Araruama,-22.8751,-42.3413,3,,
RJ,Areal,-22.2314922,-43.1056264,3,,
RJ,Armação dos Búzios,-22.7465665,-41.8821098,3,,
RJ,Arraial do Cabo,-22.9663395,-42.027575,3,,
RJ,Barra do Piraí,-22.4703422,-43.8263236,3,,
RJ,Barra Mansa,-22.5351,-44.1667,3,,
RJ,Belford Roxo,-22.7637,-43.4001,3,,
RJ,Bom Jardim,-22.1515328,-42.4186683,3,,
RJ,Bom Jesus do Itabapoana,-21.1341025,-41.680095,3,,
RJ,Cabo Frio,-22.88,-42.0509,3,,
RJ,Cachoeiras de Macacu,-22.4626861,-42.6534414,3,,
RJ,Cambuci,-21.5749919,-41.9107833,3,,
RJ,Campos dos Goytacazes,-21.7552,-41.32696,3,,
RJ,Cantagalo,-21.9811325,-42.3682522,3,,
RJ,Carapebus,-22.1868969,-41.6611283,3,,
RJ,Cardoso Moreira,-21.4894916,-41.6152776,3,,
RJ,Carmo,-21.9342464,-42.609155,3,,
RJ,Casimiro de Abreu,-22.4809932,-42.2039976,3,,
RJ,Comendador Levy Gasparian,-22.028685,-43.204655,3,,
RJ,Conceição de Macabu,-22.0849986,-41.8679947,3,,
RJ,Cordeiro,-22.0287681,-42.3607442,3,,
RJ,Duas Barras,-22.0522519,-42.5194705,3,,
RJ,Duque de Caxias,-22.7867,-43.3096,3,,
RJ,Engenheiro Paulo de Frontin,-22.5504556,-43.6783403,3,,
RJ,Guapimirim,-22.5266308,-42.9790687,3,,
RJ,Iguaba Grande,-22.8387262,-42.2287256,3,,
RJ,Itaboraí,-22.7554207,-42.8983121,3,,
RJ,Itaguaí,-22.8629597,-43.775322,3,,
RJ,Italva,-21.4214056,-41.6907956,3,,
RJ,Itaocara,-21.6785994,-42.0824536,3,,
RJ,Itaperuna,-21.2048,-41.88801,3,,
RJ,Itatiaia,-22.4955278,-44.5633108,3,,
RJ,Japeri,-22.6427642,-43.6533831,3,,
RJ,Laje do Muriaé,-21.2061875,-42.1226489,3,,
RJ,Macaé,-22.3712958,-41.7866922,3,,
RJ,Macuco,-21.9844244,-42.2527236,3,,
RJ,Magé,-22.6604221,-43.0426162,3,,
RJ,Mangaratiba,-22.9600193,-44.04111,3,,
RJ,Maricá,-22.9190616,-42.8191271,3,,
RJ,Mendes,-22.5268469,-43.7331075,3,,
RJ,Mesquita,-22.7831,-43.4292,3,,
RJ,Miguel Pereira,-22.4539417,-43.4691978,3,,
RJ,Miracema,-21.4121364,-42.1974108,3,,
RJ,Natividade,-21.0423664,-41.9729411,3,,
RJ,Nilópolis,-22.8080114,-43.4138222,3,,
RJ,Niterói,-22.8832371,-43.1154552,4,,
RJ,Nova Friburgo,-22287,-42.5307,3,,
RJ,Nova Iguaçu,-22.7592175,-43.4508728,3,,
RJ,Paracambi,-22.6105189,-43.7092014,3,,
RJ,Paraíba do Sul,-22.1616267,-43.2926469,3,,
RJ,Paraty,-23.2221123,-44.7174701,3,,
RJ,Paty do Alferes,-22.4290544,-43.4191456,3,,
RJ,Petrópolis,-22.519963,-43.192613,3,,
RJ,Pinheiral,-22.5129436,-44.001435,3,,
RJ,Piraí,-22.6287489,-43.8981758,3,,
RJ,Porciúncula,-20.9627278,-42.0405703,3,,
RJ,Porto Real,-22.4199811,-44.2899861,3,,
RJ,Quatis,-22.4066444,-44.2577453,3,,
RJ,Queimados,-22.7158,-43.5555,3,,
RJ,Quissamã,-22.107205,-41.4723411,3,,
RJ,Resende,-22.4719,-44.4509,3,,
RJ,Rio Bonito,-22.7108378,-42.6271864,3,,
RJ,Rio Claro,-22.7229997,-44.1359986,3,,
RJ,Rio das Flores,-22.1683478,-43.5858689,3,,
RJ,Rio das Ostras,-22.5267435,-41.9445188,3,,
RJ,Rio de Janeiro,-22.9112163,-43.2093781,4,,
RJ,Santa Maria Madalena,-21.95494,-42.0076056,3,,
RJ,Santo Antônio de Pádua,-21.5389992,-42.1799978,3,,
RJ,São Fidélis,-21.6459797,-41.7469617,3,,
RJ,São Francisco de Itabapoana,-21.4703014,-41.1187397,3,,
RJ,São Gonçalo,-22.8219014,-43.0309252,3,,
RJ,São João da Barra,-21.6402303,-41.0509464,4,,
RJ,São João de Meriti,-22.8043744,-43.3724125,3,,
RJ,São José de Ubá,-21.3578264,-41.9431972,3,,
RJ,São José do Vale do Rio Preto,-22.1509994,-42.9239986,3,,
RJ,São Pedro da Aldeia,-22.8385567,-42.1028042,3,,
RJ,São Sebastião do Alto,-21.9568272,-42.134815,3,,
RJ,Sapucaia,-21.9946569,-42.9137975,3,,
RJ,Saquarema,-22.9272292,-42.5091608,3,,
RJ,Seropédica,-22.743958,-43.6990067,3,,
RJ,Silva Jardim,-22.6505673,-42.3918717,3,,
RJ,Sumidouro,-22.0495619,-42.6746519,3,,
RJ,Tanguá,-22.736579,-42.7211825,3,,
RJ,Teresópolis,-22.4164578,-42.975194,3,,
RJ,Trajano de Moraes,-22.0630936,-42.0664108,3,,
RJ,Três Rios,-22.1167133,-43.2092069,3,,
RJ,Valença,-22.2461028,-43.6996917,3,,
RJ,Varre-Sai,-20.9308869,-41.8685772,3,,
RJ,Vassouras,-22.4040394,-43.6633853,3,,
RJ,Volta Redonda,-22.5233,-44.1044,3,,
RN,Acari,-6.4370322,-36.6392497,3,,
RN,Açu,-5.5847972,-36.9089176,3,,
RN,Afonso Bezerra,-5.5006459,-36.5070387,3,,
RN,Água Nova,-6.203514,-38.29414,3,,
RN,Alexandria,-6.405335,-38.01423,3,,
RN,Almino Afonso,-6.147496,-37.763574,3,,
RN,Alto do Rodrigues,-5.290868,-36.7616726,3,,
RN,Angicos,-5.6658623,-36.6009903,3,,
RN,Antônio Martins,-6.213666,-37.883363,3,,
RN,Apodi,-5.6613267,-37.7967276,3,,
RN,Areia Branca,0,0,3,,
RN,Arês,-6.1967049,-35.162505,3,,
RN,Augusto Severo,-5.8674409,-37.3134668,3,,
RN,Baía Formosa,-6.3691885,-35.0063741,3,,
RN,Baraúna,0,0,3,,
RN,Barcelona,-5.94284,-35.924653,3,,
RN,Bento Fernandes,-5.699057,-35.812996,3,,
RN,Bodó,-5.980269,-36.416706,3,,
RN,Bom Jesus,0,0,3,,
RN,Brejinho,0,0,3,,
RN,Caiçara do Norte,-5.0645017,-36.0561226,3,,
RN,Caiçara do Rio do Vento,-5.765412,-35.993772,3,,
RN,Caicó,-6.4594129,-37.0974372,3,,
RN,Campo Redondo,0,0,3,,
RN,Canguaretama,-6.3805595,-35.1273264,3,,
RN,Caraúbas,0,0,3,,
RN,Carnaúba dos Dantas,-6.550153,-36.586818,3,,
RN,Carnaubais,-5.341808,-36.833489,3,,
RN,Ceará-Mirim,-5.6507208,-35.4245713,3,,
RN,Cerro Corá,-6.03503,-36.350278,3,,
RN,Coronel Ezequiel,-6.374801,-36.222346,3,,
RN,Coronel João Pessoa,-6.249736,-38.44415,3,,
RN,Cruzeta,-6.408939,-36.778239,3,,
RN,Currais Novos,-6.254843,-36.514648,3,,
RN,Doutor Severiano,-6.080819,-38.379407,3,,
RN,Encanto,-6.106912,-38.30328,3,,
RN,Equador,-6.938355,-36.716957,3,,
RN,Espírito Santo,0,0,3,,
RN,Extremoz,-5.701433,-35.30484,3,,
RN,Felipe Guerra,-5.5979694,-37.6961704,3,,
RN,Fernando Pedroza,-5.6944107,-36.5295653,3,,
RN,Florânia,-6.122645,-36.822624,3,,
RN,Francisco Dantas,-6.072339,-38.121209,3,,
RN,Frutuoso Gomes,-6.156686,-37.837493,3,,
RN,Galinhos,-5.0923928,-36.2744827,3,,
RN,Goianinha,-6.2663538,-35.2092447,3,,
RN,Governador Dix-Sept Rosado,-5.4576861,-37.5209141,3,,
RN,Grossos,-4.98068,-37.16208,3,,
RN,Guamaré,-5.107581,-36.3195471,3,,
RN,Ielmo Marinho,-5.824469,-35.549952,3,,
RN,Ipanguaçu,0,0,3,,
RN,Ipueira,-6.8152805,-37.1984637,3,,
RN,Itajá,-19.0673379,-51.5495141,3,,
RN,Itaú,-5.8409848,-37.9925302,3,,
RN,Jaçanã,-6.409057,-36.211347,3,,
RN,Jandaíra,0,0,3,,
RN,Janduís,-6.014739,-37.40482,3,,
RN,Januário Cicco,-6.154793,-35.596566,3,,
RN,Japi,-6.46544,-35.934551,3,,
RN,Jardim de Angicos,-5.649993,-35.971287,3,,
RN,Jardim de Piranhas,-6.376649,-37.349643,3,,
RN,Jardim do Seridó,-6.5789525,-36.7802108,3,,
RN,João Câmara,-5.5391214,-35.8115588,3,,
RN,João Dias,-6.272154,-37.788546,3,,
RN,José da Penha,-6.310947,-38.282277,3,,
RN,Jucurutu,-6.030599,-37.00902,3,,
RN,Jundiá,0,0,3,,
RN,Lagoa d'Anta,0,0,3,,
RN,Lagoa de Pedras,-6.150815,-35.429888,3,,
RN,Lagoa de Velhos,-6.011897,-35.872928,3,,
RN,Lagoa Nova,-6.093386,-36.47027,3,,
RN,Lagoa Salgada,-6.122954,-35.472394,3,,
RN,Lajes,-5.693222,-36.24704,3,,
RN,Lajes Pintadas,-6.149429,-36.117088,3,,
RN,Lucrécia,-6.100675,-37.824087,3,,
RN,Luís Gomes,-6.405883,-38.389865,3,,
RN,Macaíba,-5.852295,-35.355184,3,,
RN,Macau,-5.1128181,-36.6357308,3,,
